2000000 0.232403148286078
6990000 0.0938638067455514
11980000 -0.0465440458827188
16970000 -0.128533424519719
21960000 -0.121179604597275
26950000 -0.0502376975065214
31940000 0.0446450317168206
36930000 0.131936823346224
41920000 0.18846718829474
46910000 0.203583879745226
51900000 0.172154055251153
56890000 0.106038119667932
61880000 0.0188900634581059
66870000 -0.0702208146074809
71860000 -0.152591696958505
76850000 -0.208152181427692
81840000 -0.228600430386365
86830000 -0.21294084435412
91820000 -0.162103004917556
96810000 -0.0893380478541406
101800000 -0.0100360512927283
106790000 0.0575211999538788
111780000 0.10186508394921
116770000 0.117821214453735
121760000 0.0930750492946465
126750000 0.0361160477657358
131740000 -0.0378737437411073
136730000 -0.12891502776574
141720000 -0.208590337809512
146710000 -0.27198585007038
151700000 -0.32046339974297
156690000 -0.333270456114158
161680000 -0.319483047094092
166670000 -0.26518185469392
171660000 -0.188382464265906
176650000 -0.127225291388763
181640000 -0.0763156723233727
186630000 -0.0889266953006386
191620000 -0.0704427944742849
196610000 -0.107703672443367
201600000 -0.226134672443009
206590000 -0.339487135521899
211580000 -0.459070181085328
216570000 -0.59433343834303
221560000 -0.738838286783717
226550000 -0.866714679844652
231540000 -1.096917559558
236530000 -1.142221938792
241520000 -1.03170482185226
246510000 -1.12944593742943
251500000 -1.25704895070655
256490000 -1.35325562966959
261480000 -1.53842214754354
266470000 -1.92596099425864
271460000 -2.49504719498718
276450000 -2.91974612820667
281440000 -3.77255716823536
286430000 -4.07826105331197
291420000 -4.80217219470769
296410000 -6.49310421457719
301400000 -7.97739450545484
306390000 -8.80504781897035
311380000 -10.0347153712789
316370000 -12.0373280657971
321360000 -14.1184706759196
326350000 -15.3904786154521
331340000 -18.7366047435952
336330000 -18.8061243255196
341320000 -22.6855552326647
346310000 -30.7245309075324
351300000 -24.2817761035797
356290000 -25.3638925518177
361280000 -21.8812963676528
366270000 -19.9705509420747
371260000 -20.6626254645954
376250000 -21.0914456529496
381240000 -21.2531342743143
386230000 -22.2561025988631
391220000 -25.1495164318372
396210000 -24.1157185279222
401200000 -21.2348587600571
406190000 -26.4231339793325
411180000 -25.6170485879685
416170000 -22.6237237679753
421160000 -25.9620759557103
426150000 -29.2236540955164
431140000 -23.3240304654024
436130000 -39.3672889848065
441120000 -23.7386549579867
446110000 -26.0548750328343
451100000 -21.8801251647181
456090000 -19.4952763298672
461080000 -16.3452086392969
466070000 -14.7853797000797
471060000 -13.1380219532812
476050000 -12.7757412880203
481040000 -12.555701213926
486030000 -12.2857003646077
491020000 -10.7892717282041
496010000 -9.93150103206095
501000000 -9.16064268257458
505990000 -8.59109908745677
510980000 -7.8410992600961
515970000 -7.36347543145073
520960000 -6.70545909736296
525950000 -6.04149845755833
530940000 -6.21934659017492
535930000 -5.56252765107767
540920000 -5.86747350257468
545910000 -5.95657221343457
550900000 -5.6380967117919
555890000 -5.44361948750203
560880000 -4.70018757811952
565870000 -4.30098762815141
570860000 -4.14159573873987
575850000 -3.77413262837764
580840000 -3.79372085397219
585830000 -3.64020275019911
590820000 -3.33478813492125
595810000 -3.40378629886415
600800000 -3.0178916169511
605790000 -3.00090335589116
610780000 -2.89704133629177
615770000 -2.78455307647776
620760000 -2.94868179018853
625750000 -2.97796949122894
630740000 -3.17282838392067
635730000 -3.15242496652277
640720000 -2.91466072677024
645710000 -2.74637070303134
650700000 -2.65325837589434
655690000 -2.33877886426515
660680000 -2.29533662182723
665670000 -2.21388476034176
670660000 -2.1586684253277
675650000 -2.21786266952691
680640000 -2.38935424372419
685630000 -2.35843281085991
690620000 -2.54821083086465
695610000 -2.56909815191564
700600000 -2.71404208942427
705590000 -2.71311870190616
710580000 -2.64731516075129
715570000 -2.61587783038226
720560000 -2.61881918595717
725550000 -2.47017659365281
730540000 -2.36956517205853
735530000 -2.45361891888881
740520000 -2.4756325591847
745510000 -2.52167077794849
750500000 -2.63393194287505
755490000 -2.85882447840047
760480000 -2.87103938981653
765470000 -3.18414368364283
770460000 -3.42870086347194
775450000 -3.75019663487463
780440000 -3.93366854091422
785430000 -4.10983951576655
790420000 -4.22117346703203
795410000 -4.23709296929856
800400000 -4.50394235760979
805390000 -4.7185523863664
810380000 -5.53627631974194
815370000 -5.69311255477349
820360000 -6.30539683357951
825350000 -7.19156116774964
830340000 -7.38102801114902
835330000 -8.63758917216632
840320000 -9.74291185023601
845310000 -11.8140335952296
850300000 -14.1246578972037
855290000 -15.9646370138326
860280000 -17.3666380495787
865270000 -18.9477551502543
870260000 -18.8471556256335
875250000 -17.5817363435893
880240000 -17.0333008332698
885230000 -15.1370720102862
890220000 -11.896671766252
895210000 -10.3773873949124
900200000 -9.89387943386278
905190000 -8.62633298158962
910180000 -7.65922427010941
915170000 -7.11935161108048
920160000 -6.73382491764629
925150000 -6.80036683867982
930140000 -6.51601705050926
935130000 -6.0889807706538
940120000 -5.95855095623009
945110000 -5.92975865378544
950100000 -6.00070454171956
955090000 -5.66494509509719
960080000 -5.40284754505528
965070000 -5.17970450122713
970060000 -4.91487412361352
975050000 -4.68415228371111
980040000 -4.65554219981129
985030000 -4.62366275378996
990020000 -4.86220409923457
995010000 -4.9271976089481
1000000000 -4.96583384162287
