2000000 0.187644501546828
6990000 -0.0283204842234026
11980000 -0.147708053127936
16970000 -0.0842630348149706
21960000 0.0579370722809281
26950000 0.160267019327221
31940000 0.16123536680748
36930000 0.0680816860705159
41920000 -0.0741012203129514
46910000 -0.197841705457697
51900000 -0.258924506144417
56890000 -0.230768405150876
61880000 -0.135128745888897
66870000 -0.0202485491919817
71860000 0.0627138491837269
76850000 0.0671229734757887
81840000 -0.00632220462956865
86830000 -0.1293902032294
91820000 -0.25710282316125
96810000 -0.336881989573964
101800000 -0.344727541371865
106790000 -0.277979146733653
111780000 -0.176351434751174
116770000 -0.0772182527058015
121760000 -0.0453469062882567
126750000 -0.0848187939249099
131740000 -0.217575457178893
136730000 -0.392205028043425
141720000 -0.50087344804918
146710000 -0.59385113875458
151700000 -0.587622763916867
156690000 -0.537617364143975
161680000 -0.472818436786226
166670000 -0.567491071122455
171660000 -0.729807953653521
176650000 -1.06075354921672
181640000 -1.84904018484121
186630000 -2.21027229161869
191620000 -2.42957034287737
196610000 -2.97126751804556
201600000 -3.66035452618617
206590000 -4.35600710750952
211580000 -4.967884245938
216570000 -6.69987313130801
221560000 -8.64727534614826
226550000 -13.2706319916635
231540000 -20.7271770561519
236530000 -23.4939050145945
241520000 -31.1655008149449
246510000 -20.7393324425045
251500000 -20.4879203209862
256490000 -19.0197786647767
261480000 -16.5154754504047
266470000 -17.3349769746989
271460000 -19.2385858633605
276450000 -19.6388997392375
281440000 -17.9757106608016
286430000 -20.6322023237119
291420000 -23.8898965510971
296410000 -26.8400172744579
301400000 -20.8358861304177
306390000 -20.9909756896664
311380000 -22.3737409716971
316370000 -21.080249299322
321360000 -17.087768518127
326350000 -13.8758950592678
331340000 -10.9434269743567
336330000 -8.6583541573433
341320000 -8.19187750837887
346310000 -7.54518239286875
351300000 -7.09900794905175
356290000 -6.39178848152333
361280000 -5.76495988290396
366270000 -5.31592105681712
371260000 -5.1283813728458
376250000 -4.31326891075922
381240000 -3.61679056708768
386230000 -3.57740760569694
391220000 -3.54484072737616
396210000 -3.45781250937281
401200000 -3.29954772906679
406190000 -3.22334925774413
411180000 -2.99294950947895
416170000 -2.62140453588826
421160000 -2.34682562956838
426150000 -2.18219478394939
431140000 -2.00964401644867
436130000 -1.90605128368889
441120000 -1.90116328233098
446110000 -1.95836001281013
451100000 -2.093689466623
456090000 -2.12899803425207
461080000 -1.99584856493876
466070000 -1.79101518957591
471060000 -1.58096085972719
476050000 -1.51032369635638
481040000 -1.49708892971684
486030000 -1.61161198916788
491020000 -1.79693921930734
496010000 -1.87464392912173
501000000 -1.92973935061049
505990000 -1.96703055775012
510980000 -1.85478125465847
515970000 -1.73614702964439
520960000 -1.5999279697426
525950000 -1.59394626994169
530940000 -1.70846620595951
535930000 -1.98802647049849
540920000 -2.3779247763469
545910000 -2.470410622907
550900000 -2.71314336202255
555890000 -3.0784031495207
560880000 -3.15331969969949
565870000 -3.54020927996478
570860000 -3.82339851218681
575850000 -4.81837317063456
580840000 -6.48284208404153
585830000 -9.03668128028419
590820000 -12.5853119362235
595810000 -16.4183275444069
600800000 -16.138359552316
605790000 -12.6944278921308
610780000 -9.68417058491747
615770000 -8.35641382370475
620760000 -6.42561654369863
625750000 -5.26920633304068
630740000 -4.32140006182756
635730000 -3.60424587693666
640720000 -3.33618492737305
645710000 -3.20046450878974
650700000 -3.14063772159894
655690000 -3.08648255749566
660680000 -3.02332965537499
665670000 -2.90496887886265
670660000 -2.80841443952725
675650000 -2.6693394247918
680640000 -2.57880233531894
685630000 -2.63896323320077
690620000 -2.84079517589709
695610000 -2.96889467950377
700600000 -3.07176946321233
705590000 -3.07652423023768
710580000 -3.05740937203841
715570000 -3.11413211639488
720560000 -3.15404999131088
725550000 -3.34124217684517
730540000 -3.59902454340726
735530000 -3.96463385038961
740520000 -4.49794301660753
745510000 -4.72591326216201
750500000 -5.11995126091312
755490000 -5.4133457057386
760480000 -5.90535119117346
765470000 -6.36068178743162
770460000 -6.79301494543443
775450000 -7.16335575990214
780440000 -7.81653188859597
785430000 -8.80285959476637
790420000 -9.47263697262542
795410000 -9.99561899566466
800400000 -10.9772069689481
805390000 -11.5568820586562
810380000 -11.3091216577536
815370000 -11.6989792477453
820360000 -12.9788802569178
825350000 -15.5868956042257
830340000 -17.0155395404188
835330000 -16.5937612609106
840320000 -16.2341591704089
845310000 -17.4240650751786
850300000 -19.0224271049718
855290000 -16.5603754581895
860280000 -16.4618493947793
865270000 -16.7389497370189
870260000 -17.2042053172619
875250000 -17.0824834809774
880240000 -18.5215848954366
885230000 -19.7634715324514
890220000 -18.9691578146856
895210000 -18.5167544444088
900200000 -17.3311290728289
905190000 -16.7063355198082
910180000 -15.8307226994689
915170000 -14.6404558418761
920160000 -13.1136886951683
925150000 -12.0061347393726
930140000 -11.4337575696294
935130000 -10.6091350555923
940120000 -10.3957399290856
945110000 -9.9411754005688
950100000 -9.65181032946792
955090000 -9.4653239741166
960080000 -9.31644265399541
965070000 -8.22527401941216
970060000 -7.38040129695639
975050000 -6.66629877661939
980040000 -6.03962226527653
985030000 -5.91631887104496
990020000 -6.11222758024763
995010000 -6.18398101564253
1000000000 -6.06444351858012
